"location","quantile","scenario_id","model_projection_date","target","target_end_date","type","scenario_name","value","age_group","subscenario"
"US",0.85,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",2069.27880669529,"0-130","early"
"US",0.9,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",2595.01747316977,"0-130","early"
"US",0.95,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",3808.86600066156,"0-130","early"
"US",0.975,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",5344.99379962734,"0-130","early"
"US",0.99,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",8489.38851570743,"0-130","early"
"US",1,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",31456.6393361938,"0-130","early"
"US",0,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",0.362659677350276,"0-130","early"
"US",0.01,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",24.5787975151438,"0-130","early"
"US",0.025,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",44.796821004033,"0-130","early"
"US",0.05,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",76.1821923971069,"0-130","early"
"US",0.1,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",137.151550430842,"0-130","early"
"US",0.15,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",183.982931312879,"0-130","early"
"US",0.2,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",233.171677926346,"0-130","early"
"US",0.25,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",275.976797040613,"0-130","early"
"US",0.3,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",321.971064045444,"0-130","early"
"US",0.35,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",369.426010506188,"0-130","early"
"US",0.4,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",416.831519388739,"0-130","early"
"US",0.45,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",465.540029424688,"0-130","early"
"US",0.5,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",517.042358015485,"0-130","early"
"US",0.55,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",567.205061081452,"0-130","early"
"US",0.6,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",623.919408398904,"0-130","early"
"US",0.65,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",689.132255280906,"0-130","early"
"US",0.7,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",770.923301179184,"0-130","early"
"US",0.75,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",864.908005054413,"0-130","early"
"US",0.8,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",979.91770164749,"0-130","early"
"US",0.85,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",1141.89377383648,"0-130","early"
"US",0.9,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",1434.4924839994,"0-130","early"
"US",0.95,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",2038.96961744514,"0-130","early"
"US",0.975,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",2823.44295659244,"0-130","early"
"US",0.99,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",4661.55940353712,"0-130","early"
"US",1,"B-2022-08-14","2022-08-14","37 wk ahead inc hosp",2023-04-29,"quantile","highVac_pesImm",33515.0481292114,"0-130","early"
"US",0,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",0.799114897872201,"0-130","early"
"US",0.01,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",12.2496556769048,"0-130","early"
"US",0.025,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",22.7321970976632,"0-130","early"
"US",0.05,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",38.1003206259377,"0-130","early"
"US",0.1,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",68.1363994129662,"0-130","early"
"US",0.15,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",91.3359522584405,"0-130","early"
"US",0.2,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",116.810184695554,"0-130","early"
"US",0.25,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",140.836281735876,"0-130","early"
"US",0.3,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",161.508627176907,"0-130","early"
"US",0.35,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",182.676990715153,"0-130","early"
"US",0.4,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",204.112303681456,"0-130","early"
"US",0.45,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",227.141165638143,"0-130","early"
"US",0.5,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",252.011585928431,"0-130","early"
"US",0.55,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",278.066637468304,"0-130","early"
"US",0.6,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",306.61904078811,"0-130","early"
"US",0.65,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",343.259141801014,"0-130","early"
"US",0.7,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",383.181783105112,"0-130","early"
"US",0.75,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",425.571069359941,"0-130","early"
"US",0.8,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",485.067415293476,"0-130","early"
"US",0.85,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",570.607754688089,"0-130","early"
"US",0.9,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",728.094464618401,"0-130","early"
"US",0.95,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",1036.10217411596,"0-130","early"
"US",0.975,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",1457.13196735474,"0-130","early"
"US",0.99,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",2228.8095757063,"0-130","early"
"US",1,"B-2022-08-14","2022-08-14","38 wk ahead inc hosp",2023-05-06,"quantile","highVac_pesImm",12215.1237566036,"0-130","early"
"US",0,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",0.388585172206322,"0-130","early"
"US",0.01,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",6.76920845094579,"0-130","early"
"US",0.025,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",13.7497945310759,"0-130","early"
"US",0.05,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",23.3743874943648,"0-130","early"
"US",0.1,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",40.2185740583037,"0-130","early"
"US",0.15,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",55.5332699799158,"0-130","early"
"US",0.2,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",69.5685931685633,"0-130","early"
"US",0.25,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",83.6386963803891,"0-130","early"
"US",0.3,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",97.1351055462846,"0-130","early"
"US",0.35,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",110.798458249018,"0-130","early"
"US",0.4,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",123.879480586114,"0-130","early"
"US",0.45,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",136.508961863512,"0-130","early"
"US",0.5,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",152.194299354028,"0-130","early"
"US",0.55,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",169.233295980763,"0-130","early"
"US",0.6,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",189.433646787522,"0-130","early"
"US",0.65,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",211.148876057299,"0-130","early"
"US",0.7,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",233.752607299163,"0-130","early"
"US",0.75,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",262.154294827083,"0-130","early"
"US",0.8,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",303.197302083587,"0-130","early"
"US",0.85,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",351.958997973428,"0-130","early"
"US",0.9,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",441.029801539644,"0-130","early"
"US",0.95,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",635.717641755392,"0-130","early"
"US",0.975,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",918.843219832876,"0-130","early"
"US",0.99,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",1364.09664640332,"0-130","early"
"US",1,"B-2022-08-14","2022-08-14","39 wk ahead inc hosp",2023-05-13,"quantile","highVac_pesImm",14185.3350556271,"0-130","early"
"US",0,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",0.519392521790815,"0-130","early"
"US",0.01,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",6.96872121455284,"0-130","early"
"US",0.025,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",12.3531765715566,"0-130","early"
"US",0.05,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",19.8784000844725,"0-130","early"
"US",0.1,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",34.892932792419,"0-130","early"
"US",0.15,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",48.4969261317047,"0-130","early"
"US",0.2,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",60.5599278741036,"0-130","early"
"US",0.25,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",72.1238783877515,"0-130","early"
"US",0.3,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",82.5984939313574,"0-130","early"
"US",0.35,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",94.7106397911282,"0-130","early"
"US",0.4,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",105.994173299579,"0-130","early"
"US",0.45,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",117.915801661025,"0-130","early"
"US",0.5,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",130.258242187651,"0-130","early"
"US",0.55,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",145.634031843668,"0-130","early"
"US",0.6,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",163.392367722563,"0-130","early"
"US",0.65,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",179.283292024402,"0-130","early"
"US",0.7,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",196.903201121169,"0-130","early"
"US",0.75,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",221.946519088404,"0-130","early"
"US",0.8,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",252.980352987057,"0-130","early"
"US",0.85,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",300.219520843695,"0-130","early"
"US",0.9,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",374.141427938008,"0-130","early"
"US",0.95,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",557.311771353855,"0-130","early"
"US",0.975,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",782.187188633832,"0-130","early"
"US",0.99,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",1226.60515235652,"0-130","early"
"US",1,"B-2022-08-14","2022-08-14","40 wk ahead inc hosp",2023-05-20,"quantile","highVac_pesImm",5962.93941565009,"0-130","early"
"US",0,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",0.245181848105165,"0-130","early"
"US",0.01,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",5.54189044802309,"0-130","early"
"US",0.025,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",11.264926411473,"0-130","early"
"US",0.05,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",18.2872425784281,"0-130","early"
"US",0.1,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",29.6164051441807,"0-130","early"
"US",0.15,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",40.8880738214819,"0-130","early"
"US",0.2,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",51.4407550358425,"0-130","early"
"US",0.25,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",62.5874535977105,"0-130","early"
"US",0.3,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",72.2967658208008,"0-130","early"
"US",0.35,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",82.2090628017699,"0-130","early"
"US",0.4,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",90.936170497274,"0-130","early"
"US",0.45,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",101.892872504323,"0-130","early"
"US",0.5,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",111.662559830556,"0-130","early"
"US",0.55,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",122.07151151825,"0-130","early"
"US",0.6,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",134.722829350914,"0-130","early"
"US",0.65,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",148.779306429501,"0-130","early"
"US",0.7,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",165.479536962092,"0-130","early"
"US",0.75,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",187.227484641361,"0-130","early"
"US",0.8,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",213.336412635572,"0-130","early"
"US",0.85,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",250.005883509804,"0-130","early"
"US",0.9,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",308.830553760087,"0-130","early"
"US",0.95,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",450.504179204958,"0-130","early"
"US",0.975,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",651.504706393749,"0-130","early"
"US",0.99,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",911.983271927575,"0-130","early"
"US",1,"B-2022-08-14","2022-08-14","41 wk ahead inc hosp",2023-05-27,"quantile","highVac_pesImm",9021.81921003704,"0-130","early"
"US",0,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",0.0869958816669465,"0-130","early"
"US",0.01,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",2.1870413169911,"0-130","early"
"US",0.025,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",4.29662814088503,"0-130","early"
"US",0.05,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",8.15289594708216,"0-130","early"
"US",0.1,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",13.4977892893802,"0-130","early"
"US",0.15,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",18.7926608286248,"0-130","early"
"US",0.2,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",23.1800575884483,"0-130","early"
"US",0.25,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",27.3119313212358,"0-130","early"
"US",0.3,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",32.0040923920253,"0-130","early"
"US",0.35,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",36.3364833876707,"0-130","early"
"US",0.4,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",40.4745891307082,"0-130","early"
"US",0.45,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",44.3667322116585,"0-130","early"
"US",0.5,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",49.7460977195975,"0-130","early"
"US",0.55,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",54.9688562298602,"0-130","early"
"US",0.6,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",60.116107527156,"0-130","early"
"US",0.65,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",66.2370940288341,"0-130","early"
"US",0.7,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",74.4721239002245,"0-130","early"
"US",0.75,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",83.7611059279125,"0-130","early"
"US",0.8,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",97.3161886451827,"0-130","early"
"US",0.85,"B-2022-08-14","2022-08-14","42 wk ahead inc hosp",2023-06-03,"quantile","highVac_pesImm",113.554030868253,"0-130","early"
