"","value","quantile","location","scenario_id","model_projection_date","target","target_end_date","type","scenario_name","age_group"
"inc_hos_quantiles_ABCD_final.2309",11004.6557087576,"0.35","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2310",11084.8660259562,"0.4","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2311",11177.8821791826,"0.45","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2312",11388.9320907893,"0.5","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2313",11464.0528569716,"0.55","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2314",11611.9316371909,"0.6","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2315",11721.8908388821,"0.65","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2316",11961.3322799727,"0.7","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2317",12077.6293617449,"0.75","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2318",12198.3830586838,"0.8","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2319",12462.2560604295,"0.85","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2320",12743.807473206,"0.9","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2321",12961.6861245141,"0.95","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2322",13223.1479617664,"0.975","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2323",13602.7930555634,"0.99","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2324",7211.01952640371,"0.01","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2325",7609.68198353901,"0.025","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2326",7823.47455346204,"0.05","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2327",7921.22789416499,"0.1","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2328",8143.18450784923,"0.15","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2329",8270.93856433208,"0.2","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2330",8396.97978458179,"0.25","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2331",8488.94053978563,"0.3","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2332",8607.70077995903,"0.35","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2333",8698.78461670192,"0.4","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2334",8795.08674677158,"0.45","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2335",8863.03952480076,"0.5","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2336",9005.28058759398,"0.55","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2337",9168.44808042531,"0.6","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2338",9225.234982119,"0.65","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2339",9360.96136029569,"0.7","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2340",9511.96062391056,"0.75","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2341",9552.31692545231,"0.8","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2342",9774.70883582813,"0.85","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2343",10015.1034653612,"0.9","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2344",10342.9334970124,"0.95","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2345",10499.473002892,"0.975","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2346",10887.1291861415,"0.99","US","D-2022-11-13","2022-11-13","15 wk ahead inc hosp","2023-02-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2347",5440.58937115258,"0.01","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2348",5771.01102623458,"0.025","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2349",5949.82578229562,"0.05","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2350",6095.35374478595,"0.1","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2351",6191.38984445656,"0.15","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2352",6340.73170877082,"0.2","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2353",6412.60126929787,"0.25","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2354",6497.84003205951,"0.3","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2355",6603.03243948952,"0.35","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2356",6643.69954496253,"0.4","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2357",6726.19130099878,"0.45","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2358",6828.6646101514,"0.5","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2359",6956.97634834021,"0.55","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2360",7079.03915166504,"0.6","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2361",7124.84025469945,"0.65","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2362",7173.774329465,"0.7","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2363",7291.07915059181,"0.75","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2364",7388.84608220323,"0.8","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2365",7534.20545363495,"0.85","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2366",7753.1516384431,"0.9","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2367",8089.16368756724,"0.95","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2368",8304.90844430214,"0.975","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2369",8479.1337067834,"0.99","US","D-2022-11-13","2022-11-13","16 wk ahead inc hosp","2023-03-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2370",4028.47838323196,"0.01","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2371",4244.11096115522,"0.025","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2372",4453.87774185075,"0.05","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2373",4546.6588475344,"0.1","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2374",4672.79571571421,"0.15","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2375",4747.77161596597,"0.2","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2376",4796.31133018556,"0.25","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2377",4904.91363838389,"0.3","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2378",4960.44070076837,"0.35","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2379",5023.2389305146,"0.4","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2380",5091.20688636278,"0.45","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2381",5190.41363234627,"0.5","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2382",5258.26800964277,"0.55","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2383",5324.33159599031,"0.6","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2384",5392.29746956909,"0.65","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2385",5456.30319634393,"0.7","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2386",5489.58671873699,"0.75","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2387",5556.97755561575,"0.8","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2388",5751.66221427545,"0.85","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2389",5898.71884664612,"0.9","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2390",6249.80850898892,"0.95","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2391",6466.38594283087,"0.975","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2392",6507.69021932677,"0.99","US","D-2022-11-13","2022-11-13","17 wk ahead inc hosp","2023-03-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2393",2974.68656264185,"0.01","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2394",3107.37545834104,"0.025","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2395",3274.57452759816,"0.05","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2396",3401.88936977399,"0.1","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2397",3465.72656374551,"0.15","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2398",3547.51720091981,"0.2","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2399",3576.91387231353,"0.25","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2400",3662.66797154563,"0.3","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2401",3701.25847224,"0.35","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2402",3767.56164437687,"0.4","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2403",3811.28112785114,"0.45","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2404",3930.29578909944,"0.5","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2405",3958.18974043698,"0.55","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2406",3995.82990358219,"0.6","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2407",4064.01231895545,"0.65","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2408",4088.48190360818,"0.7","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2409",4130.41637294736,"0.75","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2410",4212.63538806777,"0.8","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2411",4319.3021949727,"0.85","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2412",4447.02660909901,"0.9","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2413",4786.04068395366,"0.95","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2414",4945.4067999971,"0.975","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2415",5047.27203646366,"0.99","US","D-2022-11-13","2022-11-13","18 wk ahead inc hosp","2023-03-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2416",2279.21390938226,"0.01","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2417",2363.72342497369,"0.025","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2418",2479.67604410928,"0.05","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2419",2628.71448026162,"0.1","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2420",2657.03227511998,"0.15","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2421",2721.37539976226,"0.2","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2422",2737.36719830366,"0.25","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2423",2818.40697392239,"0.3","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2424",2837.57869462108,"0.35","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2425",2896.88028758001,"0.4","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2426",2959.41246672626,"0.45","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2427",3011.52341023679,"0.5","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2428",3050.42469432675,"0.55","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2429",3096.83490625397,"0.6","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2430",3111.05242218232,"0.65","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2431",3135.61737957392,"0.7","US","D-2022-11-13","2022-11-13","19 wk ahead inc hosp","2023-03-25","quantile","lowVac_pesImm","0-130"
