"sample","value","target_end_date","scenario_name","location","target","age_group","scenario_id","model_projection_date"
23,7991.43287535461,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
24,8283.26933894654,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
25,8427.59837167144,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
26,7951.43102374353,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
27,7498.47070073203,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
28,8357.09886610145,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
29,8504.62508578903,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
30,6417.8670860169,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
31,8057.2003911104,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
32,7833.17682514208,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
33,7695.28397569133,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
34,7770.07510573822,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
35,7434.85463007891,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
36,7741.94603163436,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
37,8091.26035242535,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
38,7978.12596177022,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
39,8186.2496903048,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
40,7971.48289104966,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
41,8419.57169700381,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
42,8044.17724481565,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
43,7527.39619692091,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
44,8021.25196565636,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
45,8239.20107579719,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
46,8314.0248764671,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
47,8282.90167753734,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
48,8509.70288485444,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
49,8169.71543506174,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
50,8195.23719120136,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
51,7774.41671677048,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
52,7545.61769456407,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
53,7425.41348302704,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
54,7896.74099358942,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
55,7914.33821410797,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
56,7659.61179241688,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
57,8156.29170550724,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
58,7721.62329475781,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
59,7471.57964289703,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
60,8162.47785548994,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
61,7113.14415682047,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
62,8111.66443075197,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
63,8131.8631153781,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
64,7900.1938681644,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
65,8102.86440228993,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
66,8242.8496921276,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
67,7819.36796893978,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
68,7705.81898099721,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
69,8342.19789746551,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
70,8096.40204195465,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
71,7793.46270855478,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
72,8270.54362519057,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
73,8464.24942720732,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
74,8097.66367246565,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
75,7770.58906063516,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
76,7492.79245821062,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
77,7878.97210340904,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
78,7528.30694784992,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
79,8205.90553362604,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
80,7338.47637079834,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
81,7827.49250949022,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
82,8209.93716010693,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
83,7596.85847396572,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
84,7794.00859685731,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
85,7605.11997958644,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
86,7672.01290750744,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
87,8122.827955479,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
88,8006.0242592528,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
89,8081.24752989031,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
90,8254.67488512338,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
91,8150.80782625267,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
92,7339.74140321441,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
93,8628.75238356181,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
94,8334.65555887982,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
95,7872.73142951148,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
96,7253.35545297303,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
97,8407.87355915804,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
98,7650.17467463153,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
99,8224.81151181797,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
100,7912.35782440051,"2022-12-03","highVE_optImm","US","3 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
1,9425.64410774716,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
2,9188.66160118996,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
3,9231.93106280599,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
4,9568.89679519224,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
5,9890.56965201677,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
6,9210.39812279057,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
7,9826.01820734014,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
8,9283.31898752073,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
9,9372.14009713174,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
10,9416.21801511293,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
11,9546.0782335486,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
12,9729.28284998239,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
13,9604.29105662112,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
14,9416.9617547386,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
15,9611.74887830963,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
16,9653.8242740261,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
17,9962.72613489147,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
18,9389.80958325958,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
19,9785.6425468123,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
20,9467.34588020694,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
21,8929.80101078022,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
22,9352.94310796431,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
23,9414.80341747611,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
24,9663.02053424694,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
25,9775.58719630205,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
26,9280.37795365129,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
27,9010.42261977855,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
28,9861.48302349879,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
29,9932.89137737767,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
30,7953.53842967065,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
31,9434.89642668449,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
32,9283.40528926303,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
33,9202.8221578755,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
34,9190.71811389926,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
35,8868.60792986256,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
36,9208.09290112388,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
37,9524.61035754841,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
38,9376.44819171969,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
39,9622.03442612963,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
40,9378.54725858079,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
41,9757.65583245345,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
42,9533.90343102796,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
43,9008.67202644211,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
44,9428.19877324503,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
45,9610.35402425891,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
46,9735.94573456088,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
47,9685.67056579319,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
48,9878.21707532785,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
49,9638.72742945634,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
50,9590.93560662938,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
51,9154.82953558045,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
52,9017.29442881901,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
53,8899.36709754806,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
54,9312.3100178958,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
55,9329.05808859331,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
56,9168.19723215513,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
57,9540.03224670199,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
58,9150.90041185947,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
59,8942.38782720012,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
60,9582.10661306192,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
61,8638.96605129824,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
62,9554.79631216706,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
63,9548.26264369359,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
64,9375.87654536616,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
65,9478.24393584367,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
66,9620.03203819082,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
67,9252.29060007268,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
68,9192.93826420051,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
69,9735.71213684408,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
70,9524.91534716036,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
71,9233.27358573251,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
72,9647.07609667622,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
73,9724.61627711722,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
74,9536.05270556075,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
75,9247.40649295866,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
76,8947.69913639693,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
77,9290.05124189114,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
78,9022.41651369386,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
79,9594.11577597758,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
80,8853.44473423775,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
81,9250.35381928257,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
82,9581.87282087216,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
83,9085.44262872286,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
84,9274.5686689281,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
85,9058.34860827594,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
86,9160.08034305315,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
87,9633.07883999994,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
88,9391.88023588381,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
89,9581.88939516759,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
90,9645.08859029719,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
91,9493.45379523012,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
92,8887.11314197868,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
93,9968.32672016183,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
94,9789.84772147846,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
95,9288.38841290616,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
96,8728.31434090606,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
97,9790.31633172151,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
98,9123.1045301071,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
99,9685.40397324557,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
100,9369.98242487576,"2022-12-10","highVE_optImm","US","4 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
1,10702.1007615103,"2022-12-17","highVE_optImm","US","5 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
2,10402.3118224139,"2022-12-17","highVE_optImm","US","5 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
